gene_id	gene_id	geneSymbol	bioType	annotationLevel	logFC	AveExpr	t	P.Value	adj.P.Val	B
170	ENSMUSG00000044337.5	Ackr3	protein_coding	2	0.258450679169886	3.42086045225612	4.11758630069746	0.0014853600276573	0.133274145639455	-0.859161988976184
171	ENSMUSG00000025817.12	Nudt5	protein_coding	2	0.191863476842794	3.80230899453549	4.10953220299699	0.0015066446879934	0.133849677333762	-0.903191516888098
172	ENSMUSG00000025277.14	Abhd6	protein_coding	2	0.173405682878892	5.40280807692707	4.10856493690686	0.0015092220673102	0.133849677333762	-1.01752624049315
173	ENSMUSG00000111063.1	Zkscan7	transcribed_unprocessed_pseudogene	2	-0.374773297113716	1.40651437011973	-4.10059247783073	0.0015306402845025	0.134969045316793	-0.963057863699028
174	ENSMUSG00000070729.5	Gm12966	processed_pseudogene	2	-0.340132000643098	2.3502629391164	-4.09562945640276	0.0015441323852533	0.135380703925387	-0.877304176923391
175	ENSMUSG00000067071.8	Hes6	protein_coding	2	-0.332623737721275	3.7324630045947	-4.08320140054556	0.0015784616018027	0.136971313816937	-0.941429818994923
176	ENSMUSG00000072640.11	Lyrm9	protein_coding	2	-0.247924840496419	5.63398542208606	-4.07990475643379	0.0015876996931333	0.136971313816937	-1.0725664422303
177	ENSMUSG00000102780.1	Gm38253	TEC	2	-0.762678809106402	-0.0297902729223999	-4.07310399226836	0.0016069345942666	0.136971313816937	-1.31416639829404
178	ENSMUSG00000097885.7	5031434O11Rik	lncRNA	2	-0.340700111032475	2.48955563627906	-4.07033836899173	0.0016148255953079	0.136971313816937	-0.912074001420354
179	ENSMUSG00000050860.6	Phospho1	protein_coding	2	0.390002920805691	4.80092278568277	4.06909216275299	0.0016183944290493	0.136971313816937	-1.05542674561028
180	ENSMUSG00000090626.9	Tex9	protein_coding	1	-0.304515504387452	2.97236786251417	-4.06676290630824	0.0016250867686143	0.136971313816937	-0.920021010479718
181	ENSMUSG00000020048.13	Hsp90b1	protein_coding	2	0.154735123060412	7.94872090246563	4.06623141704326	0.0016266178359342	0.136971313816937	-1.06587151909886
182	ENSMUSG00000069835.10	Sat2	protein_coding	2	-0.320133908401919	2.65289479947129	-4.05775280447568	0.0016512452176306	0.136971313816937	-0.929781887017182
183	ENSMUSG00000043410.16	Hfm1	protein_coding	2	-0.521118300372149	0.244801014993937	-4.05170209886969	0.0016690561428236	0.136971313816937	-1.26774555553409
184	ENSMUSG00000030528.12	Blm	protein_coding	2	-0.327072448318993	2.18582174150849	-4.04535642604493	0.0016879490614327	0.136971313816937	-0.962757912660658
185	ENSMUSG00000032409.15	Atr	protein_coding	2	-0.183120644596683	3.77800793241133	-4.04530892908991	0.0016880913051781	0.136971313816937	-1.00988291070553
186	ENSMUSG00000039195.4	1110008P14Rik	protein_coding	2	0.226624968935379	6.22980390940521	4.04513121040969	0.0016886236466205	0.136971313816937	-1.13292136187764
187	ENSMUSG00000031853.5	Map3k21	protein_coding	2	-0.366844546212899	1.960255738115	-4.04457568528223	0.0016902887961607	0.136971313816937	-0.97922165230659
188	ENSMUSG00000022858.16	Tra2b	protein_coding	2	0.137289517380984	6.0902563709873	4.04070725323615	0.0017019313751364	0.136971313816937	-1.14189901098648
189	ENSMUSG00000025898.6	Cwf19l2	protein_coding	2	-0.155538234334733	3.70547332531999	-4.03737019725846	0.0017120413608332	0.136971313816937	-1.0166811831729
190	ENSMUSG00000019804.12	Snx3	protein_coding	2	0.172156706652688	6.74733596665646	4.03521176968091	0.0017186136344815	0.136971313816937	-1.14280954368403
191	ENSMUSG00000003662.10	Ciao1	protein_coding	2	0.137838427331905	5.36952926802348	4.03449006453482	0.0017208169989798	0.136971313816937	-1.14559624678317
192	ENSMUSG00000035329.7	Fbxo33	protein_coding	1	0.213746809592823	5.65016712935943	4.033787166677	0.0017229657541985	0.136971313816937	-1.1525128793077
193	ENSMUSG00000035372.2	1810055G02Rik	protein_coding	2	0.156529211656427	4.02858057968094	4.02989425121988	0.0017349167388962	0.137210451159204	-1.05920185011918
194	ENSMUSG00000020770.13	Unk	protein_coding	2	-0.177106378813404	4.47983973787298	-4.02240852501488	0.0017581389941242	0.138333982496654	-1.11364739697362
195	ENSMUSG00000051617.3	Krt9	protein_coding	2	-0.795918160348476	3.13032065959941	-4.01876083505818	0.001769571147789	0.138523112859835	-1.00361060476296
196	ENSMUSG00000057130.12	Txnl4a	protein_coding	2	0.210412465072413	4.24789392592097	4.01544147670884	0.0017800410963966	0.138635383462001	-1.10422128134155
197	ENSMUSG00000035545.13	Leng8	protein_coding	2	-0.422273460422487	7.35344408619119	-3.99937394374189	0.001831634474768	0.141285502658658	-1.19386150558808
198	ENSMUSG00000021432.15	Slc35b3	protein_coding	2	-0.236699322997986	3.30045056115502	-3.99911305168007	0.0018324848484046	0.141285502658658	-1.04757848757473
199	ENSMUSG00000028150.14	Rorc	protein_coding	2	-0.598879737884308	1.68569147066292	-3.99200030088654	0.0018558266721414	0.142121855850544	-1.0843672142556
200	ENSMUSG00000049225.14	Pdp1	protein_coding	2	0.421980918351693	6.77873643932374	3.99017734554394	0.0018618583735879	0.142121855850544	-1.22058760032625
201	ENSMUSG00000042476.12	Abcb4	protein_coding	2	-0.292801457201166	2.35127800180299	-3.9855715823338	0.0018771881210205	0.142164113090354	-1.04807714221628
202	ENSMUSG00000021763.17	BC067074	protein_coding	2	-0.456632198824151	2.31746832712485	-3.9747086487617	0.0019138629458767	0.142164113090354	-1.06609566867887
203	ENSMUSG00000070544.6	Top1	protein_coding	2	0.222126340204097	6.14860048242283	3.97334050125162	0.0019185342219046	0.142164113090354	-1.25889825885936
204	ENSMUSG00000040714.14	Klc3	protein_coding	2	-0.662735097969151	1.30947997136975	-3.97303071315654	0.0019195935683191	0.142164113090354	-1.1593173610521
205	ENSMUSG00000079610.9	Ankrd39	protein_coding	2	-0.278606482997251	3.04361326184473	-3.9711659562937	0.001925983041365	0.142164113090354	-1.078527325262
206	ENSMUSG00000085105.2	Gm12758	lncRNA	2	-0.527647733715624	0.390432973380219	-3.96948599009189	0.0019317581547578	0.142164113090354	-1.33291758028776
207	ENSMUSG00000042349.13	Ikbke	protein_coding	1	-0.46579905789863	0.273057093493082	-3.96831165783346	0.0019358057035281	0.142164113090354	-1.36342452145388
208	ENSMUSG00000072969.2	Armcx5	protein_coding	2	-0.247875870924069	4.83170280381162	-3.96149887489471	0.0019594606641473	0.142164113090354	-1.24654925754472
209	ENSMUSG00000036661.14	Dennd3	protein_coding	2	-0.289732739311857	2.7746561602957	-3.9604885978824	0.0019629938291189	0.142164113090354	-1.08645282039882
210	ENSMUSG00000091512.5	Lamtor3	protein_coding	2	0.137145984413948	5.12073841196497	3.96047680466699	0.0019630351114671	0.142164113090354	-1.26495518794164
211	ENSMUSG00000035125.10	Gcfc2	protein_coding	2	-0.235024504214164	2.57339127812909	-3.95951939403697	0.0019663895366279	0.142164113090354	-1.08585198014835
212	ENSMUSG00000020186.7	Csrp2	protein_coding	2	0.44528593847556	1.59007248756761	3.95746689231895	0.001973600735726	0.142164113090354	-1.14454874576129
213	ENSMUSG00000035834.11	Polr3g	protein_coding	2	-0.283095540932919	2.47600481570383	-3.95241062955735	0.0019914820120078	0.142781815468395	-1.09764513401872
214	ENSMUSG00000025474.9	Tubgcp2	protein_coding	2	-0.170925883684464	5.12403492416015	-3.94810127612248	0.0020068539086801	0.143214695445952	-1.28720739093837
215	ENSMUSG00000028995.14	Fam126a	protein_coding	2	-0.16632371858373	4.86442696518516	-3.94057003976742	0.0020340134207657	0.143808365223888	-1.28539719222989
216	ENSMUSG00000100162.2	Gm20687	lncRNA	2	-0.770928590305112	1.01040135096723	-3.93756206537111	0.0020449667181788	0.143808365223888	-1.25007677224096
217	ENSMUSG00000070730.11	Rmdn3	protein_coding	2	0.162205736883329	5.27576967590251	3.93723418239809	0.0020461643526866	0.143808365223888	-1.31195432175245
218	ENSMUSG00000001774.8	Chordc1	protein_coding	2	0.24360409203315	5.91085952068555	3.93545803996769	0.0020526645365333	0.143808365223888	-1.32600875070435
219	ENSMUSG00000020522.13	Mfap3	protein_coding	2	0.270806192140483	4.6783969898767	3.93209073267426	0.0020650465172352	0.144018221427005	-1.2847169819111
220	ENSMUSG00000041324.14	Inhba	protein_coding	2	0.687694029951984	3.16982187419823	3.92594936076391	0.0020878279685102	0.144053798076067	-1.15944634938441
221	ENSMUSG00000031295.13	Phka2	protein_coding	2	-0.279770224247314	4.55402163744595	-3.92521847911374	0.002090556396709	0.144053798076067	-1.28790614096858
222	ENSMUSG00000016179.11	Camk1g	protein_coding	1	0.284753528996179	4.75985543380828	3.92118615598681	0.0021056756127393	0.144053798076067	-1.31019010490923
223	ENSMUSG00000003032.8	Klf4	protein_coding	2	0.503209160784076	2.77486220898897	3.91938342279669	0.0021124714273351	0.144053798076067	-1.15243088978744
224	ENSMUSG00000026790.19	Odf2	protein_coding	1	-0.204063932344206	5.72220887204326	-3.91937556134894	0.0021125011123714	0.144053798076067	-1.35410233176172
225	ENSMUSG00000046613.19	Vwa5b2	protein_coding	2	-0.219714493682763	5.35500657753754	-3.91365046351055	0.0021342339463758	0.144624765297755	-1.35600481017354
226	ENSMUSG00000029436.9	Mmp17	protein_coding	2	0.288183320462222	7.34168069620702	3.91172340346969	0.0021416009739879	0.144624765297755	-1.34705806550879
227	ENSMUSG00000041084.8	Ostc	protein_coding	2	0.179070154964031	4.51963546858929	3.90975517334494	0.0021491524791688	0.144624765297755	-1.31149358576168
228	ENSMUSG00000035640.18	Cbarp	protein_coding	2	0.145293928616479	8.28480096008357	3.90352857699187	0.0021732234725856	0.144958327723399	-1.34187373135467
229	ENSMUSG00000070601.5	Vmn2r84	protein_coding	2	-0.607197481095278	0.628984769448404	-3.90136989329713	0.0021816333643405	0.144958327723399	-1.37356199648687
230	ENSMUSG00000027014.14	Cwc22	protein_coding	2	-0.14325897255801	3.96532431908647	-3.90116000988614	0.0021824528256602	0.144958327723399	-1.27369592487578
231	ENSMUSG00000022483.17	Col2a1	protein_coding	2	-0.428532123372735	0.609467018623218	-3.89311929612318	0.002214086951854	0.146102138742453	-1.38518721499459
232	ENSMUSG00000034075.10	Zdhhc5	protein_coding	2	0.161169256401946	5.87272664301268	3.89118572984424	0.0022217643624747	0.146102138742453	-1.40393522729418
233	ENSMUSG00000031285.14	Dcx	protein_coding	2	-0.446381227112148	4.79877003971174	-3.88742165147512	0.0022367888359994	0.146102138742453	-1.37214091506869
234	ENSMUSG00000040599.13	Mis12	protein_coding	2	0.161748766148921	4.49114539111531	3.88717841546085	0.002237763319069	0.146102138742453	-1.34813197813745
235	ENSMUSG00000085396.7	Firre	lncRNA	2	-0.356530840195609	5.58570354804242	-3.88213896074671	0.0022580518109622	0.146272858701064	-1.41657416333496
236	ENSMUSG00000063488.6	Zkscan7	protein_coding	2	-0.29292619933746	2.31827322869955	-3.88179457519879	0.0022594451875221	0.146272858701064	-1.21114372496104
237	ENSMUSG00000092242.1	Gm20515	lncRNA	2	-0.586834329077343	0.782791019547781	-3.87453597538218	0.0022890204691875	0.146956387564667	-1.37992069987732
238	ENSMUSG00000032377.8	Plscr4	protein_coding	2	-0.287429998533509	2.61127071902716	-3.87450204367988	0.0022891596576911	0.146956387564667	-1.22182702437356
239	ENSMUSG00000109147.1	4930431P19Rik	transcribed_processed_pseudogene	1	-0.321644183894485	1.07269541434502	-3.86836982888652	0.0023144579322466	0.146959477765486	-1.33949100637515
240	ENSMUSG00000021520.4	Uqcrb	protein_coding	2	0.224505925498397	5.45185047443663	3.86791552903856	0.0023163435607598	0.146959477765486	-1.43887699722215
241	ENSMUSG00000001844.10	Zdhhc4	protein_coding	2	-0.210808632057893	4.0332015277701	-3.86381726090916	0.0023334256699467	0.146959477765486	-1.34467697536391
242	ENSMUSG00000030235.17	Slco1c1	protein_coding	2	0.259580642813313	5.10005598917408	3.86282500791238	0.0023375809956698	0.146959477765486	-1.4336880755574
243	ENSMUSG00000036281.13	Snapc4	protein_coding	2	-0.18484766142157	4.89025780922444	-3.86195004418257	0.0023412514678114	0.146959477765486	-1.42410846661234
244	ENSMUSG00000052566.8	Hook2	protein_coding	2	-0.269797516879264	3.44647515086645	-3.86065919051867	0.0023466774459065	0.146959477765486	-1.29058660605429
245	ENSMUSG00000029328.15	Hnrnpdl	protein_coding	2	-0.152265492405123	7.35531159460381	-3.85411763693686	0.0023743741244916	0.147176418744319	-1.44779019032621
246	ENSMUSG00000006456.10	Rbm14	protein_coding	2	0.15735833014942	4.85482666516986	3.85339114933312	0.0023774707548846	0.147176418744319	-1.43618774993318
247	ENSMUSG00000038884.14	A230050P20Rik	protein_coding	2	-0.171564252170633	5.8768344256351	-3.84070592047018	0.0024322168543446	0.147176418744319	-1.49312327538304
248	ENSMUSG00000031585.13	Gtf2e2	protein_coding	2	0.152363532769551	3.57736923463203	3.83958889129944	0.0024370994512892	0.147176418744319	-1.33835074434196
249	ENSMUSG00000023067.14	Cdkn1a	protein_coding	2	0.549947338641761	3.96278473617035	3.83944112967469	0.0024377460812196	0.147176418744319	-1.37461630935651
250	ENSMUSG00000054690.17	Emcn	protein_coding	2	0.349123686576202	2.02796106329975	3.83856139833343	0.0024415995943323	0.147176418744319	-1.28812824820562
251	ENSMUSG00000022114.5	Spry2	protein_coding	2	0.250109644991887	5.08152511120589	3.83707866627159	0.0024481086532602	0.147176418744319	-1.4782124947487
252	ENSMUSG00000029366.10	Dck	protein_coding	2	0.156301138932692	4.63180526685009	3.83568801767919	0.0024542297151727	0.147176418744319	-1.45014185590217
253	ENSMUSG00000090069.2	E430024P14Rik	lncRNA	2	-0.272124217557753	1.79501120148578	-3.8330594079265	0.0024658428613857	0.147176418744319	-1.30991482247122
254	ENSMUSG00000033577.18	Myo6	protein_coding	1	-0.162474316766508	7.01716616493539	-3.83299886876561	0.0024661109878801	0.147176418744319	-1.49168669547172
255	ENSMUSG00000029416.17	Slc15a4	protein_coding	2	0.202979417781482	4.20925290770858	3.83079990045471	0.0024758705443218	0.147176418744319	-1.41878533713241
256	ENSMUSG00000026972.15	Arrdc1	protein_coding	1	-0.25732375532145	2.87077395554863	-3.82906704825859	0.0024835893782785	0.147176418744319	-1.30308426375734
257	ENSMUSG00000067594.6	Krt77	protein_coding	2	-0.445179365113292	3.30944524598194	-3.82875881964919	0.0024849649484834	0.147176418744319	-1.33166799857947
258	ENSMUSG00000056708.5	Ier5	protein_coding	2	0.325690096017955	6.16807798193558	3.82808039860432	0.002487995386832	0.147176418744319	-1.51355883059589
259	ENSMUSG00000017737.2	Mmp9	protein_coding	2	-0.353887843283438	0.860284299393073	-3.82504794996233	0.0025015876173661	0.147176418744319	-1.43191229338323
260	ENSMUSG00000027248.13	Pdia3	protein_coding	2	0.165973485384307	7.23501915356015	3.82135693112463	0.0025182349519595	0.147176418744319	-1.50774042872958
261	ENSMUSG00000028655.11	Mfsd2a	protein_coding	2	0.611029027599747	3.72723697908706	3.8201403569177	0.0025237469351424	0.147176418744319	-1.38254859652272
262	ENSMUSG00000026753.5	Ppp6c	protein_coding	2	0.121714474417379	5.78386461295405	3.81984125536237	0.0025251039881266	0.147176418744319	-1.52941814510812
263	ENSMUSG00000062861.8	Zfp28	protein_coding	2	-0.210520835318712	3.33201284109361	-3.81802305960448	0.0025333694979631	0.147176418744319	-1.35222142381696
264	ENSMUSG00000037348.15	Paqr7	protein_coding	2	0.186536391632786	6.27286638986521	3.81554117442708	0.0025446971161753	0.147176418744319	-1.53479338519023
265	ENSMUSG00000021238.11	Aldh6a1	protein_coding	2	-0.162569803679432	6.09005285218381	-3.81318618422296	0.0025554937784851	0.147176418744319	-1.54115969946546
266	ENSMUSG00000097585.2	E230029C05Rik	lncRNA	2	-0.426990264651062	1.10180463570457	-3.81195115303946	0.0025611747249386	0.147176418744319	-1.41463593085838
267	ENSMUSG00000045667.14	Smtnl2	protein_coding	2	-0.408213126369068	0.590401063384077	-3.8092445945133	0.0025736699628218	0.147219679146984	-1.50138802732985
268	ENSMUSG00000021484.8	Lman2	protein_coding	2	0.156482649363173	6.35535028162163	3.80617467698615	0.0025879186692314	0.147219679146984	-1.55034934387727
269	ENSMUSG00000097381.2	A230087F16Rik	lncRNA	2	-0.494813585596755	-0.0660916916974023	-3.80515210185672	0.0025926828503071	0.147219679146984	-1.64229097109225
270	ENSMUSG00000045948.8	Mrps12	protein_coding	1	0.155715678751991	4.67150269527247	3.80351936773297	0.0026003084826196	0.147219679146984	-1.50965440539153
271	ENSMUSG00000097617.2	Gm10687	lncRNA	2	-0.513755228790231	0.149938706063203	-3.80092049571919	0.0026124940692438	0.147365795972091	-1.6006990705571
272	ENSMUSG00000043015.15	Nemp2	protein_coding	2	-0.283762940487833	2.34529983724391	-3.78625502810785	0.0026823673281814	0.150752974052339	-1.36127916983825
273	ENSMUSG00000087698.1	Gm13031	lncRNA	2	-0.411403001190624	-0.0575024856021063	-3.77365187661735	0.0027439496647391	0.153134538240129	-1.68036414516555
274	ENSMUSG00000040557.14	Mettl27	protein_coding	2	-0.432447021158885	3.17637846654954	-3.77349924760106	0.0027447042961634	0.153134538240129	-1.41371514044127
275	ENSMUSG00000029875.5	Ccdc184	protein_coding	2	0.261965545240647	4.82964299323728	3.77070138454787	0.0027585754191615	0.153350806725347	-1.57789376202167
276	ENSMUSG00000032872.16	Cyb5r4	protein_coding	2	0.191350300463098	4.85057553801613	3.76648894212987	0.0027795957713942	0.153961508738276	-1.58818782856826
277	ENSMUSG00000026620.11	Mark1	protein_coding	2	0.152331466052448	6.26378158302236	3.75593158714792	0.0028330041839324	0.156066700150002	-1.64021605349465
278	ENSMUSG00000059486.11	Kbtbd2	protein_coding	2	0.165347612898411	5.84651257935338	3.75357468924361	0.0028450708024034	0.156066700150002	-1.64645230743437
279	ENSMUSG00000027381.16	Bcl2l11	protein_coding	2	-0.236161777369745	2.89591563109271	-3.74956982526614	0.0028656957867824	0.156066700150002	-1.43481886223009
280	ENSMUSG00000031530.6	Dusp4	protein_coding	2	0.504104400487294	3.32446863315165	3.74872512348355	0.0028700655732467	0.156066700150002	-1.46629115721497
281	ENSMUSG00000010936.11	Vac14	protein_coding	2	-0.172954066916431	4.76841983243924	-3.74838187289034	0.0028718432231015	0.156066700150002	-1.61459038483933
282	ENSMUSG00000032279.11	Idh3a	protein_coding	2	0.127626990742694	7.57035595502386	3.74707269958659	0.0028786336532914	0.156066700150002	-1.6311373408982
283	ENSMUSG00000073423.10	Zfp414	protein_coding	2	-0.180011576028474	4.35371310542331	-3.73820473874181	0.0029250665173984	0.157267779202626	-1.59530289623459
284	ENSMUSG00000040860.16	Crocc	protein_coding	2	-0.255137370596215	5.68783078030711	-3.73666111113427	0.0029332272854366	0.157267779202626	-1.67536994240839
285	ENSMUSG00000027193.12	Api5	protein_coding	2	0.119803373232417	6.4607617154267	3.73614132697642	0.0029359805133807	0.157267779202626	-1.67237716928234
286	ENSMUSG00000021271.5	Zfp839	protein_coding	2	-0.190355031820357	3.51179166124061	-3.7348156464455	0.0029430144934877	0.157267779202626	-1.50994025995204
287	ENSMUSG00000045036.15	Tmem232	protein_coding	2	0.322813395729526	0.833308204434505	3.73265286693577	0.0029545272489067	0.157267779202626	-1.56423048632926
288	ENSMUSG00000067942.6	Zfp160	protein_coding	2	-0.142700227436068	3.86824838087397	-3.73119977412261	0.0029622882219617	0.157267779202626	-1.55537960089558
289	ENSMUSG00000025409.14	Mbd6	protein_coding	2	-0.237460077746039	5.24971876149259	-3.72351851676075	0.0030036631240254	0.158049416444065	-1.68685571079881
290	ENSMUSG00000049164.7	Zfp518a	protein_coding	2	-0.195961545223596	3.68125850232838	-3.72070798632328	0.0030189498709032	0.158049416444065	-1.55224400914307
291	ENSMUSG00000025340.14	Rabgef1	protein_coding	2	0.14501395833053	5.09894022783378	3.72019164720156	0.0030217669643797	0.158049416444065	-1.68554138795394
292	ENSMUSG00000018559.16	Ctdnep1	protein_coding	2	0.174442663719998	5.57046592096832	3.71906155243243	0.0030279420685469	0.158049416444065	-1.70434551453211
293	ENSMUSG00000050201.9	Otop2	protein_coding	2	-0.914071899397255	0.257261039823488	-3.71629546142557	0.0030431113706901	0.158049416444065	-1.67248588656879
294	ENSMUSG00000032115.14	Hyou1	protein_coding	2	0.130274336453288	6.72159159075499	3.7156318976385	0.0030467619586461	0.158049416444065	-1.70409293644039
295	ENSMUSG00000113425.1	Gm48653	lncRNA	2	-0.418935322008495	0.24443199804676	-3.71520395972569	0.0030491186383004	0.158049416444065	-1.6888778572036
296	ENSMUSG00000039307.16	Hexdc	protein_coding	2	-0.187629612474517	4.70817372180781	-3.71178307784942	0.003068025043706	0.158493967156844	-1.674038740034
297	ENSMUSG00000049600.8	Zbtb45	protein_coding	2	0.107522809177979	4.75718472499286	3.70702290137381	0.0030945338590926	0.158964138980559	-1.68608497039237
298	ENSMUSG00000027531.16	Impa1	protein_coding	2	0.118952686632379	5.84236824404578	3.70643077826503	0.0030978477191675	0.158964138980559	-1.73005494222382
299	ENSMUSG00000032905.5	Atg12	protein_coding	2	0.137025140329527	5.89195443653964	3.7045234000299	0.0031085472862899	0.158981470045158	-1.73353164323837
6856	ENSMUSG00000031557.16	Plekha2	protein_coding	2	-0.181821190174434	4.80883625958743	-1.02228062835085	0.327205823291839	0.731613685083275	-5.91680039877919
8057	ENSMUSG00000060284.7	Sp7	protein_coding	2	-0.246685518715099	0.871343606673217	-0.847645170808966	0.413544797696114	0.787418445154068	-5.27183476800334
13136	ENSMUSG00000050357.9	Carmil2	protein_coding	2	-0.0099163580694642	5.67133939157676	-0.231534489088479	0.820876798106592	0.958720614550463	-6.4770488841496
13222	ENSMUSG00000034445.8	Cyb561a3	protein_coding	2	0.0170278880731072	3.72844769609693	0.222253185849759	0.827927447858716	0.960666326287248	-6.23163558441528
5488	ENSMUSG00000003929.11	Zfp81	protein_coding	2	-0.0702384165156457	4.64189298460393	-1.24906407942351	0.235918276069677	0.659335994675084	-5.65499462321896
14106	ENSMUSG00000034789.8	Rab24	protein_coding	2	0.0081728879905846	5.20740771768238	0.127888891847205	0.900396490350851	0.979285698692359	-6.47749600020543
13038	ENSMUSG00000024150.12	Mcfd2	protein_coding	2	0.0096992593987935	6.01372674209694	0.24078327508939	0.813867109271827	0.957350733217297	-6.47698729639236
6031	ENSMUSG00000059049.14	Frem1	protein_coding	2	-0.147694509917028	1.77078357700495	-1.15467173742881	0.271135611780604	0.689352587424741	-5.16417361388513
4254	ENSMUSG00000024012.18	Mtch1	protein_coding	2	0.0604820704724178	8.25785711096212	1.48417327435807	0.164049056412531	0.591540463581072	-5.3776014208458
11988	ENSMUSG00000032463.10	Faim	protein_coding	2	0.027729721212879	3.93600221305956	0.357134873730415	0.727313617204501	0.930784287994717	-6.23724947482229
5108	ENSMUSG00000007817.15	Zmiz1	protein_coding	2	-0.0781795958654402	7.50550711314673	-1.32084286726539	0.211664971194975	0.635657790770112	-5.60870805956128
6165	ENSMUSG00000047867.11	Gimap6	protein_coding	1	0.141254499604931	1.49858760479104	1.13058220861433	0.280748556577084	0.698528892486134	-5.13665178345502
8581	ENSMUSG00000038520.15	Tbc1d17	protein_coding	2	-0.0342317927401884	5.35600356838231	-0.776557838693768	0.452747260500246	0.809265700923131	-6.18320633169368
2528	ENSMUSG00000049036.7	Tmem121	protein_coding	2	0.0832712238458435	3.72650350841534	1.94102702286884	0.0765858543150009	0.463733758218363	-4.55664820941044
12349	ENSMUSG00000005161.15	Prdx2	protein_coding	2	0.0136052369583257	7.11936173672555	0.317298985330905	0.756575983581104	0.939690973136487	-6.4284613727923
11863	ENSMUSG00000090691.3	Gm3667	protein_coding	2	-0.0309092598897226	1.54850104061573	-0.372217642395911	0.71634769748009	0.926397091570257	-5.6681565071781
2031	ENSMUSG00000019823.17	Mical1	protein_coding	2	-0.245027503309667	3.37107398630737	-2.12566678559333	0.0554184553714095	0.418383910142519	-4.20003311626423
452	ENSMUSG00000061451.13	Tmem151a	protein_coding	2	0.127772563876679	7.70753310006411	3.39029599029313	0.005506866656606	0.186516236451007	-2.25904478038396
2625	ENSMUSG00000037315.15	Jade3	protein_coding	2	-0.168339839579944	3.46865128346056	-1.91506736797113	0.0801011222618851	0.467699794117101	-4.54385924938483
4168	ENSMUSG00000047945.6	Marcksl1	protein_coding	2	0.229197656129622	5.86204337077049	1.50017008372289	0.159915516586942	0.588070476880437	-5.41559397561113
8921	ENSMUSG00000041313.14	Slc7a1	protein_coding	2	0.0296886087766552	5.86509369447006	0.734505592751856	0.477023169687108	0.820328008575352	-6.22804230432212
5063	ENSMUSG00000110316.1	Gm45311	lncRNA	2	0.189553068750496	1.02940150308817	1.32742639594813	0.209546021550843	0.634552057993986	-4.85492250924872
14398	ENSMUSG00000044081.7	Zfp85os	lncRNA	2	-0.0078677554650226	1.70306191543897	-0.0996322531808342	0.92231353410913	0.98269463451173	-5.76190223370963
7400	ENSMUSG00000047773.14	Ankfn1	protein_coding	2	-0.173044899804774	1.73118060070385	-0.937136759005386	0.367524474609951	0.761629300477245	-5.35899617392623
14663	ENSMUSG00000042631.7	Xkr7	protein_coding	2	0.0110610575365832	1.17406272516953	0.0717207462176167	0.944028716780695	0.987740902998241	-5.65211445988534
845	ENSMUSG00000045671.17	Spred2	protein_coding	2	0.212815774785881	6.55735692724516	2.87414465712804	0.0142284970431591	0.257771931418303	-3.20157264563538
8325	ENSMUSG00000021076.6	Actr10	protein_coding	2	0.0234898362690498	6.85487739987717	0.813754904078099	0.431944233272428	0.795833109737051	-6.14812541600256
6126	ENSMUSG00000015126.9	Tsr3	protein_coding	3	-0.0828666964795521	3.48984644360133	-1.1392909547594	0.277243488082322	0.69426258163001	-5.56063298656386
3030	ENSMUSG00000024301.10	Kifc5b	protein_coding	2	-0.152829850726625	0.951756153282374	-1.78526141209489	0.0999948174514967	0.506076562457422	-4.3036210255861
3827	ENSMUSG00000022768.17	Ccdc116	protein_coding	2	-0.229831702221766	1.35841231788773	-1.57069261332884	0.142740263868351	0.572012839176416	-4.62516713213451
5187	ENSMUSG00000036777.8	Anln	protein_coding	2	0.149357266565327	4.94949493594011	1.30401627883637	0.217160340053384	0.642044522397032	-5.62214659674344
8165	ENSMUSG00000088185.1	Scarna2	scaRNA	3	-0.262180406710729	0.341576172435177	-0.832909138072323	0.421479928606033	0.791913610654221	-5.19750302034994
10533	ENSMUSG00000003154.15	Foxj2	protein_coding	2	0.0265869765822108	5.30435128448622	0.533073327294908	0.603904994362689	0.879566171179521	-6.34287567011005
14632	ENSMUSG00000024349.10	Tmem173	protein_coding	2	0.0158644042959307	2.28930367242734	0.0751830865737133	0.941332077026413	0.986967519455432	-5.89905675645089
8905	ENSMUSG00000025420.13	Katnal2	protein_coding	1	-0.0905467836195739	1.97140121169219	-0.735771227016014	0.476280929830238	0.820328008575352	-5.56553526307773
4425	ENSMUSG00000117613.1	Gm2629	lncRNA	2	-0.354114394668418	1.62265811270356	-1.44845703336907	0.173607176036977	0.601819905543455	-4.81426597224676
9315	ENSMUSG00000025810.9	Nrp1	protein_coding	2	0.131137602713206	5.03535144416211	0.6771540554761	0.511401584538107	0.841874867787356	-6.23267021251788
5076	ENSMUSG00000073591.4	Pcdhb22	protein_coding	2	-0.0794636514686821	3.79593026947538	-1.32609438782956	0.209973329755293	0.634552057993986	-5.41737517712486
8436	ENSMUSG00000025199.16	Chuk	protein_coding	2	-0.0556738316294012	4.54755465781636	-0.799936653155249	0.439598307404351	0.79942596070937	-6.08536700973932
7310	ENSMUSG00000040054.16	Baz2a	protein_coding	2	-0.0484215255472249	6.14938299020795	-0.950454197444546	0.360995466467303	0.757201871201108	-6.04469863670476
